#{"t_start": 1785317522.183271, "env_id": "None"}
r,l,t,is_success
-11.547735,97,3455.280138,False
2.013042,100,3458.999712,False
1.334498,100,3462.707074,False
21.309651,60,3464.92347,True
22.761925,62,3467.82485,True
2.871297,100,3471.536302,False
0.161687,100,3482.650365,False
-9.766155,81,3485.475489,False
-0.553861,100,3488.957082,False
1.730965,100,3492.989554,False
22.119468,66,3495.279769,True
22.581061,65,3497.634085,True
-11.184378,89,3500.889991,False
1.160615,100,3504.48862,False
1.315631,100,3508.094693,False
22.145752,73,3510.781348,True
-10.925544,96,3514.951455,False
-0.212137,100,3518.663451,False
1.083783,100,3522.592561,False
-9.64812,92,3526.05738,False
-0.223026,100,3529.846414,False
1.20476,100,3534.298205,False
21.714168,66,3536.74778,True
3.025895,100,3540.502312,False
1.820588,100,3544.226047,False
-11.995139,84,3547.345182,False
21.579006,76,3550.214076,True
22.302127,81,3553.898059,True
3.28275,100,3557.637346,False
22.091991,75,3560.418367,True
1.873816,100,3564.125417,False
1.201514,100,3567.818909,False
-12.486279,94,3571.779665,False
1.847885,100,3575.397072,False
1.581048,100,3584.988998,False
1.175306,100,3588.405705,False
3.324572,100,3591.809059,False
1.589833,100,3595.975679,False
22.21846,74,3598.593112,True
21.608961,67,3601.004009,True
0.537828,100,3604.607032,False
1.006704,100,3608.199084,False
22.05306,66,3610.575736,True
-8.839171,66,3613.044562,False
23.189611,99,3617.43775,True
22.549587,93,3620.897242,True
-2.307986,100,3624.614171,False
